PseudoTime1
E0,0.322755565940886
E1,0.315245359203817
E2,0.432184191620868
E3,0.0313869661453158
E4,0.521725165555274
E5,0.309306227028363
E6,0.338488998581359
E7,0.00686083481783468
E8,0.604385536354556
E9,0.046231799285823
E10,0.467623214072003
E11,0.275292997254713
E12,0.231708915012125
E13,0.256448211879774
E14,0.301351200893826
E15,0.458475592655086
E16,0.46520564040288
E17,0.370815846861075
E18,0.567439659320878
E19,0.458905742961114
E20,0.351972391708433
E21,0.055069267623222
E22,0.395989067571989
E23,0.322175300506841
E24,0.391510393673359
E25,0.494034810503202
E26,0.428124666670841
E27,0.00934646805808184
E28,0.373784894277021
E29,0.463941316942625
E30,0.277518881647951
E31,0.429502060760866
E32,0.206104082200458
E33,0.52480789472231
E34,0.365494866558997
E35,0.230400542560588
E36,0.346694641365048
E37,0.595862615246221
E38,0.30292695912119
E39,0.367412558956301
E40,0.351957153550758
E41,0.277412037041103
E42,0.404565663651071
E43,0.306217818361641
E44,0.4025313942356
E45,0.534633297599245
E46,0.453503860488002
E47,0.425312781465217
E48,0.211370928544157
E49,0.339160152607669
E50,0.494123587686012
E51,0.42983466765592
E52,0.317529684737995
E53,0.0386800289070156
E54,0.424113162427348
E55,0.477315243546244
E56,0.338303019742399
E57,0.382563886658741
E58,0.493419253628405
E59,0.312837704688942
E60,0.399567059715348
E61,0.431667919458814
E62,0.418654639562765
E63,0.385586706242237
E64,0.510500996754529
E65,0.0941694994059316
E66,0.391558219528684
E67,0.314053418046762
E68,0.32943297187101
E69,0.344098009497706
E70,0.479979714283995
E71,0.303074552687874
E72,0.437166055566773
E73,0.490107066994112
E74,0.375182098415617
E75,0.163333739454021
E76,0.141928102801544
E77,0.352344789773216
E78,0.0393426458381301
E79,0.380699424163167
E80,0.36273407462096
E81,0.311849532273965
E82,0.0474213940317802
E83,0.393760798767639
E84,0.405707160175174
E85,0.0591257222868483
E86,0.0636040310662355
E87,0.0422456609149399
E88,0.466292654753454
E89,0.354472795547543
E90,0.329051330032363
E91,0.359197587454254
E92,0.041706923874627
E93,0.482884764406517
E94,0.32114109497286
E95,0.334162932132603
E96,1.04836083110408
E97,0.36834970131763
E98,0.496235618459038
E99,0.465388853624582
E100,0.40091322357798
E101,0.3965394906503
E102,0.360416750136511
E103,0.391204311336798
E104,0.59085955248301
E105,0.456289463347837
E106,0.475808334820956
E107,0.267144474829165
E108,0.409360663030999
E109,0.301883900606554
E110,0.159875470462084
E111,0.388870858463057
E112,0.267985435458708
E113,0.354689040711374
E114,0
E115,0.454699600003926
E116,0.295017781928247
E117,0.256426503632174
E118,0.547910776355876
E119,0.437631050137431
E120,0.532485636467319
E121,0.304561831415438
E122,0.280784013299819
E123,0.372447413199618
E124,0.37465955986122
E125,0.335019993215746
E126,0.3899087045864
E127,0.307921696847065
E128,0.351932811624204
E129,0.0266501231098002
E130,0.316685367696358
E131,0.419214905074288
E132,0.261877279510195
E133,0.344804860160183
E134,0.453261218502046
E135,0.323173047405032
E136,0.267605003483157
E137,0.113442804173821
E138,0.274407119971985
E139,0.33082615592167
E140,0.481631546249213
E141,0.241138488362254
E142,0.473002845773083
E143,0.410674149714712
E144,0.270389502313145
E145,0.570581643031817
E146,0.133754295171692
E147,0.0364507691080213
E148,0.350026148641553
E149,0.533590900401692
E150,0.373346032211083
E151,0.327960166889484
E152,0.0420911189965187
E153,0.461259765805852
E154,0.404640281834555
E155,0.326610711210064
E156,0.301796465030231
E157,0.420159082342902
E158,0.395391899285983
E159,0.51408512412608
E160,0.465661592830471
E161,0.0398535453951414
E162,0.388017442250653
E163,0.482563631540143
E164,0.307769465421146
E165,0.526444442162567
E166,1.02313291113484
E167,0.524446729482738
E168,0.265368055574878
E169,0.394196541543478
E170,0.368567051354617
E171,0.0535164637404817
E172,0.458462843982834
E173,0.329377439175373
E174,0.456642821171601
E175,0.332598767919941
E176,0.485616082479621
E177,0.354299510402496
E178,0.461954781337443
E179,0.71538026012603
E180,0.465005524569027
E181,0.363010774976821
E182,0.0901280203939081
E183,0.294409559638457
E184,0.327766826323485
E185,0.316491948301112
E186,0.354617646185455
E187,0.923937057792718
E188,0.317534721769337
E189,0.294533528126591
E190,0.107038242478565
E191,0.437808892856215
E192,0.469619149468834
E193,0.353821422726806
E194,0.468196142785787
E195,0.344937883874355
E196,0.348361596364311
E197,0.35016928277822
E198,0.527964585720899
E199,0.410326356296038
E200,0.429229154204519
E201,0.462708219148252
E202,0.167005921056487
E203,0.363861152882993
E204,0.309975087747794
E205,0.438513011986782
E206,0.457529374321704
E207,0.479158810072923
E208,0.459108878803195
E209,0.338473427433043
E210,0.497762603609422
E211,0.116630410225169
E212,0.44366469133588
E213,0.322361417226056
E214,0.151629110709774
E215,0.331932187623458
E216,0.350709206489821
E217,0.100675740641342
E218,0.318646773977926
E219,0.467738509487032
E220,0.418707557748038
E221,0.215620402280762
E222,0.376323286543397
E223,0.387251087292407
E224,0.429140322388629
E225,0.363303671965913
E226,0.376702654674465
E227,0.411038987210835
E228,0.511513392881026
E229,0.457319716559751
E230,0.215550586236745
E231,0.439886730115684
E232,0.386275994836459
E233,0.410801510807204
E234,0.393325037689422
E235,0.0439507923994045
E236,0.353673318507304
E237,0.465150821387862
E238,0.351701682976757
E239,0.0337708049496867
E240,0.396074314085335
E241,0.239609577506862
E242,0.470479381665884
E243,0.0689719880810729
E244,0.112214795974552
E245,0.0446376064764583
E246,0.410388240227007
E247,0.358009290877675
E248,0.426969253038163
E249,0.470601776602021
E250,0.136220976842869
E251,0.384096366674271
E252,0.379949840488885
E253,0.465381940944823
E254,0.0375716067693254
E255,0.386296037326873
E256,0.51179952079783
E257,0.350989657491845
E258,0.226579600726409
E259,0.386694368960473
E260,0.365968585557771
E261,0.479249915708034
E262,0.449345643548601
E263,0.520344612115151
E264,0.726411097479743
E265,0.329600293668803
E266,0.390411032354427
E267,0.484199856410228
E268,0.322303213358279
E269,0.363689806455826
E270,0.448473730601043
E271,0.284613975002988
E272,0.62277889012991
E273,0.366550176907593
E274,0.411775294674745
E275,0.41250305526795
E276,0.433059458847278
E277,0.423244459679546
E278,0.50295954130698
E279,0.29358270378582
E280,0.301252181081104
E281,0.517906732482168
E282,0.376455492810959
E283,0.503317558098494
E284,0.361784306884832
E285,0.280167659390077
E286,0.440084613743855
E287,0.0345401667624886
E288,0.347068807677722
E289,0.34915073922555
E290,0.285372992067896
E291,0.310673722552935
E292,0.429335014682861
E293,0.540376087750592
E294,0.562219712847307
E295,0.64367899622488
E296,0.488282502570457
E297,0.526107822358024
E298,0.282623202871198
E299,0.195069314479862
E300,10.3778618940354
E301,10.2210123246581
E302,10.0809735943203
E303,10.2072226086601
E304,10.5293925453609
E305,9.80187764944984
E306,10.5482276277532
E307,10.4780783244129
E308,10.2236105578604
E309,10.5190626657304
E310,10.304342385186
E311,10.1557847761983
E312,10.2888272277708
E313,10.4825155966499
E314,10.4426128668593
E315,6.93863320762216
E316,10.3015423109702
E317,10.1371539592038
E318,10.1698136142868
E319,10.6156419052445
E320,10.5929503679176
E321,3.23962006609774
E322,10.5781461684118
E323,10.5669720939379
E324,10.5204998844281
E325,10.0430223632915
E326,10.573066491328
E327,9.97268252100148
E328,10.4928565582977
E329,10.5062863745693
E330,10.3213097112385
E331,9.87683083927549
E332,10.5527176147841
E333,10.3283084975464
E334,9.9949239330713
E335,10.3765075425629
E336,9.95534890308699
E337,10.2129822944662
E338,10.2414101704566
E339,10.4769216325347
E340,10.3958148996001
E341,10.5542866894772
E342,10.6113567718624
E343,10.4397070785299
E344,10.4727348292783
E345,10.6210607309955
E346,10.377177791713
